SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
sam-810	0.083984114	0.059965953	0.054267637	0.077901386	0.073563136	-0.13101989	0.042726647
JN-MF2-15295	0.07585755	0.061929267	0.050180387	-0.0430316	0.07247309	-0.0248563	0.044477098
sam-1029	-0.045490827	-0.065363966	-0.026790712	0.07306473	-0.054681797	-0.023307173	-0.017297138
JN-MF2-20156	-0.06079763	0.038322728	0.053529724	0.07689399	0.06756247	0.06109973	0.03992889
JN-TMF13-SX0605	0.06968082	0.038434144	-0.04124344	-0.105584875	-0.058169004	0.16555409	-0.03510267
JN-MF7-SX0158	-0.052626226	0.03376592	0.040897403	0.07062308	0.070259586	-0.1280928	-0.050786875
sam-981	-0.045844384	0.00263266	0.0343431	0.07057588	0.0724937	-0.022572668	0.044616617
JN-MF7-SX0265	0.0803397	0.059566163	0.05706608	0.072005466	0.075047605	-0.13025229	0.04150105
JN-MF2-15248	0.05817682	0.060358897	0.051867377	0.071274884	0.07252982	-0.13123831	0.04556969
sam-362	-0.012408577	0.003836322	-0.016195849	0.07164276	-0.04306306	0.1774328	0.045710113
sam-1016	-0.004965396	0.03822481	0.053317256	0.072489776	-0.04457358	0.17467608	0.045136023
sam-68	-0.05417236	-0.040132944	-0.01898928	0.07365278	0.023090098	0.18192908	0.03278479
JN-MF3-SX0189	0.06711079	-0.08503468	-0.04402622	0.06997314	-0.059635177	0.18026519	0.039249208
sam-984	0.06591072	0.05709737	0.05514895	0.07270574	0.013010988	-0.024517585	0.04551551
JN-MF2-SD0068	0.054141007	0.039515812	0.02203307	0.0729517	0.066730686	0.18475346	0.045097206
sam-263	-0.018044887	-0.009566143	-0.0443812	0.07114041	-0.04239303	0.1732016	0.013432321
sam-145	0.0612268	0.04045578	-0.044052858	0.07204093	-0.012336081	0.17894493	0.045650456
sam-381	-0.04012713	0.058510054	-0.02876571	-0.042313144	-0.041803688	0.15872647	0.04487575
sam-06	-0.013419729	-0.07547962	-0.046149693	0.0706237	-0.00944044	0.1475198	-0.05396264
sam-781	-0.026476653	0.020069651	-0.042825736	0.067764655	-0.05653102	-0.11971	0.04484948
JN-TMF10-SX0744	-0.051054228	0.01936757	0.043016594	-0.11212917	0.071797535	0.19118455	0.031686507
JN-MF3-15231	-0.0436491	0.06060275	0.053548843	0.07029117	0.071453564	0.18519257	0.044311143
sam-259	-0.05300973	0.060432203	0.048309978	0.07442716	-0.04285631	0.05910339	0.046756156
JN-MF2-15080	0.07485897	0.061684858	0.043156486	0.072053075	-0.018726531	-0.12876767	0.028847644
sam-67	-0.00911406	0.03927737	0.02812868	0.07259375	-0.011329333	0.16485776	0.038381323
sam-877	0.022798019	0.06067227	0.051947817	0.016248608	-0.04398569	0.18424435	0.04422347
sam-700	0.03260605	0.026029585	0.0274101	0.0702564	-0.057527672	0.12062188	0.04465585
JN-TMF2-SD0159	-0.04276125	-0.02316195	-0.029370248	0.070652865	-0.04747578	-0.023144912	-0.0018930502
sam-712	0.036762312	0.052498963	0.052644957	0.06939161	0.023579445	-0.13214853	0.045095094
sam-399	-0.0427798	0.037942417	0.035492435	0.07029659	-0.061758067	0.16498871	0.03137717
JN-TMF4-SX0267	0.035394218	0.036911372	0.05329308	0.0725374	0.061693083	0.1326983	0.03709785
sam-30	0.06482233	0.03896227	-0.04578531	0.07351228	-0.00025300097	0.17107216	0.046012692
JN-TMF13-SX0304	-0.057644818	0.05814151	0.0012205989	-0.10580356	-0.026887715	0.17969003	-0.055412315
sam-849	-0.044067018	0.03945393	0.049396433	0.07154805	0.056076564	0.18879455	0.045128155
JN-MF7-SX0278	-0.04497574	0.0011075075	0.044496134	0.07346893	0.007905688	-0.1290473	0.044887703
JN-MF2-SD0051	-0.06657388	0.06172138	0.049623113	0.070332475	0.014351379	0.19406383	0.044978637
JN-MF2-27071	0.07906396	0.063137	0.04665719	0.0741015	0.0728304	-0.1315198	0.04358107
JN-MF2-15342	-0.01869789	0.019027555	-0.044148527	0.0670521	-0.057250068	-0.1201201	0.045368534
JN-TMF13-SX0434	0.051825453	0.062093098	-0.01972377	-0.10600784	0.054635175	0.18400027	0.045151554
JN-TMF2-SD0195	0.06727687	-0.011653176	0.00043325013	-0.10433612	-0.060034502	0.1832757	0.043160025
JN-MF2-15369	-0.04233811	0.052122183	-0.043887723	0.07008385	-0.054394342	0.18122405	0.0432813
sam-707	-0.048341636	-0.024630843	0.0024616388	0.07549166	0.04072442	-0.022774609	0.037896045
JN-TMF13-SX0531	0.05572437	0.02334022	0.04408126	-0.10315852	0.055591926	0.17206298	-0.018312108
sam-652	0.019046973	0.06220369	0.015026743	0.046055436	-0.011618706	-0.024041444	0.03149836
sam-795	0.027807254	-0.010536733	-0.044294044	0.07048562	-0.059267476	0.17336422	-0.049372356
JN-TMF2-SX0509	0.013478705	0.038049325	0.047928136	0.012602912	-0.045767818	0.121040486	0.044529136
JN-MF2-SD0079	0.07890323	-0.08271682	0.051520888	-0.019052463	0.062854595	-0.124953	-0.012973694
sam-714	0.02894362	0.00089374156	0.048511468	0.0720352	0.038590513	0.06145883	0.038580257
sam-839	-0.05280804	0.0652486	0.046880685	0.071502075	-0.045353405	0.18441042	-0.007617134
JN-MF7-SX0209	-0.02270702	0.054782283	-0.02618041	0.06915125	-0.057925556	-0.12594855	0.017352853
sam-371	0.022610512	-0.032506935	-0.030201586	0.07297605	0.050136946	0.1776795	0.013066815
JN-MF3-S40091	0.07163991	0.025873704	-0.043725286	0.06814022	-0.06181037	0.1801886	0.045361396
JN-MF3-SX0081	0.073498525	0.06317384	0.054197244	0.019572174	0.07111752	-0.1275211	0.042756476
JN-MF3-S40093	0.075502984	0.0606823	-0.040476523	0.07103275	-0.011079353	-0.12835628	0.045609947
JN-MF7-SD0104	0.08029081	0.062330175	0.04770196	0.07036089	-0.06070502	-0.12589397	0.031514727
JN-MF2-15566	0.07364598	0.050648846	0.00084738166	0.072254114	0.073075764	-0.024843806	0.046134822
sam-816	0.06922887	0.018757747	-0.022789376	0.07462025	0.060727913	-0.023699833	0.03148684
JN-TMF2-SX0496	0.018534994	0.050429277	-0.019240204	0.016182736	-0.0584931	-0.026923824	0.04554054
JN-MF2-SD0044	0.07448675	-0.027810838	0.054152112	0.0736097	0.07109893	-0.022545278	0.04389284
sam-378	-0.060614362	0.027989306	0.024589706	0.071442686	-0.049415097	0.17087086	-0.0007385412
JN-TMF13-SX0443	-0.0038442486	0.035991624	-0.04031916	-0.040050164	-0.054542623	-0.025349045	-0.055761214
JN-MF2-SX0049	0.061067	0.060882058	-0.02553669	0.070557356	-0.0630793	0.16509616	-0.047756307
sam-35	-0.010610386	-0.012713587	0.034888815	0.07058059	-0.055968374	0.17543313	-0.01544267
JN-MF2-25045	0.055346705	0.02408251	0.052804735	0.07082436	0.0702696	-0.021282775	0.043556266
sam-86	-0.05468965	-0.082241096	-0.028389638	0.044452555	0.016903294	0.17522785	-0.0025503908
sam-641	-0.065044545	0.061831884	0.013053757	0.07200877	0.06981867	-0.13389985	0.04398559
JN-MF2-15244	-0.038207747	-0.012510286	0.013460437	0.0733618	0.039764676	0.18182695	0.032624524
JN-MF7-SX0180	-0.043161653	0.059721284	0.048319668	0.06876508	-0.055431787	-0.12798874	0.04247286
sam-57	-0.043532807	-0.068227254	0.04521242	0.07208972	-0.007947374	0.17478684	0.012627472
JN-MF2-15232	-0.0017618678	-0.08006375	-0.012539931	0.07080111	-0.058258988	-0.024397183	0.012642381
JN-TMF13-SD0219	-0.051702775	0.06065203	0.0023288908	-0.08887807	0.043528046	0.18135898	0.031744983
sam-515	-0.044645574	0.028350186	0.04511597	0.072682954	0.0724717	0.18582712	0.018712237
JN-MF2-24596	-0.025622932	0.020416051	-0.011977241	0.07033618	-0.05936251	0.17779619	0.044412933
JN-TMF10-SX0617	-0.06802928	-0.011680365	0.045560833	-0.10452806	0.0585001	-0.12814546	0.029603451
sam-428	0.00016934871	0.028553694	0.0054141805	0.04843366	-0.023898356	0.18369977	0.04529217
sam-800	-0.045407254	0.062196314	0.045793634	0.048437387	0.009236209	0.06323527	0.01322299
JN-MF2-SD0037	-0.06128855	-0.014794582	0.028062504	0.06725199	-0.058202993	0.17570701	-0.018874718
sam-698	-0.06384999	-0.0139004635	0.052791882	0.07070546	-0.045945607	-0.13057044	0.0045306915
JN-TMF2-SD0132	0.028097663	0.026788604	0.05169881	0.069542	0.012850761	0.11823316	-0.05379372
JN-MF2-15377	-0.040273376	-0.0116082	0.048686516	0.073998645	0.023719877	0.060775466	0.013239582
JN-MF2-15030	0.07212399	0.060899325	-0.031419173	0.07011489	0.052697975	-0.12438185	0.0124763455
JN-MF2-15596	-0.04447266	-0.011403725	-0.014567619	0.07366212	-0.048228648	-0.12708491	0.037785545
sam-258	-0.027511898	0.052705504	-0.04737553	0.07432117	0.02474625	-0.02490419	0.039245497
JN-TMF13-SD0218	0.07168371	0.026301254	-0.04009737	-0.017470332	0.06673405	0.18047684	0.044974063
JN-TMF13-SX0615	-0.043301407	0.020918265	-0.042982392	0.046864863	-0.058116335	0.16232178	0.007248443
sam-541	0.026248768	-0.024774635	-0.043640982	0.073694095	-0.06141449	0.055395637	0.046923667
JN-MF3-S40035	-0.009837853	0.028932083	-0.04619453	0.07463416	-0.056124274	0.16918099	0.019565914
JN-MF7-SX0284	-0.040495526	0.055269483	-0.045294486	0.04907363	-0.012749328	-0.123795904	-0.037412137
JN-TMF13-SX0391	-0.049042657	0.06252592	0.054607786	-0.10497146	0.071653746	0.16893446	0.04440905
sam-465	0.024890386	0.052066512	0.013720266	0.071470514	-0.056325756	-0.021372696	0.045767765
sam-824	0.07294533	0.06533599	0.055007473	0.049540736	0.07167963	0.12994558	0.031524405
sam-227	-0.027695674	0.052245602	0.0465582	0.0154715795	0.06578356	0.18435845	0.038655292
sam-549	0.045913573	0.0617213	-0.015434105	0.07441605	-0.046531174	0.1759241	0.046133675
JN-MF2-15291	0.0765608	0.039480496	0.050638452	0.0742162	0.069551654	0.06299725	0.045268964
sam-944	0.005072282	-0.012270721	0.051719084	0.07294113	0.063739985	-0.12928161	0.04445156
sam-879	-0.0061324155	-0.015208071	-0.038995214	0.07174985	-0.056852292	0.18272756	0.04561102
sam-550	0.07167652	0.062411558	-0.046711255	0.07410367	-0.03271485	0.16277982	0.03916142
sam-626	0.05369055	0.038403016	-0.024706408	0.071403876	0.008897905	-0.13046336	0.032173876
sam-631	-0.05011261	0.061293714	0.054946553	0.07460994	0.06940933	-0.022851298	0.043040015
JN-TMF13-SD0212	0.07748485	0.060472872	0.044336442	-0.04178458	0.05240211	-0.12980632	0.043518577
sam-33	-0.0016643209	-0.026131915	-0.025710287	0.070591465	-0.053124934	0.17051858	0.0047026523
sam-856	0.06232985	0.017423876	-0.0041950564	0.07458655	0.020166012	-0.1312548	0.045289546
JN-MF2-SD0064	0.07850397	0.06346863	0.059118997	0.07223148	0.07054353	0.19003066	0.04515812
sam-50	-0.010333365	-0.025430711	-0.0449168	0.07124051	-0.027349984	0.17334978	0.032607358
sam-828	0.036326673	-0.05506351	-0.011385672	0.071499884	-0.034557965	0.16805135	0.01865384
JN-TMF13-SX0409	-0.055867717	0.051417917	0.023394926	-0.10566143	-0.036418345	0.17949732	-0.037961237
JN-MF2-60592	0.07295141	0.0008948435	-0.045332953	0.07261984	-0.061163038	-0.12470411	0.04361572
sam-506	-0.046731107	0.060726136	0.010236914	0.075507306	0.039558593	0.17949256	0.0466217
sam-660	-0.056853715	0.033855468	-0.025962505	0.07217471	-0.03152075	-0.13067955	0.014818763
JN-MF2-SD0067	0.06920089	0.059598375	0.044170767	0.06969798	0.07081409	0.18264961	0.011926414
sam-837	-0.06267565	0.02450354	0.054905392	0.07385449	-0.027547915	0.061684202	0.039024215
sam-538	0.049852137	-0.026077338	-0.029461239	0.07420754	0.06378081	0.18078932	0.006241128
JN-MF2-15085	-0.03274195	-0.012796165	0.054352287	0.072787374	0.064339295	0.14407541	0.045459643
JN-MF3-15484	-0.032987736	0.05373971	0.028898535	0.07470663	-0.03902402	-0.023873836	0.03821741
sam-183	-0.065619804	0.039279412	-0.013228222	0.073113084	0.02509767	0.17714168	0.04498518
JN-MF2-26550	0.035476375	0.053006675	0.050696522	0.06975736	0.02664712	-0.13265982	0.044603486
JN-MF3-SX0114	0.07158693	0.0633501	0.04779365	0.017060628	0.07074322	0.1415842	0.043433238
sam-830	-0.064127326	0.05766107	0.051429037	0.043032687	-0.049149476	0.05725508	0.03915977
sam-542	-0.05305961	0.022787957	-0.042111576	0.013541149	0.06425898	0.12086325	0.046947293
sam-300	0.020355437	0.0039690016	-0.044893194	-0.01868914	-0.051952977	0.17505312	0.0061596576
sam-159	-0.031763814	0.05652591	-0.04258019	0.07069004	-0.05712554	0.17291401	0.04659077
sam-808	-0.034415297	0.063032605	0.048661083	0.06954005	-0.031625263	0.14152555	0.044307508
sam-779	0.06252304	0.03773735	0.050018597	0.07274535	0.06929891	-0.023222318	0.04461707
JN-MF7-SD0122	-0.06371846	0.06565063	0.049154095	0.07147108	0.06574518	0.17384352	0.04157409
sam-102	0.035380684	-0.012544969	0.047269087	0.07324708	0.06935783	0.18598476	0.039253686
JN-MF2-15110	0.03144375	0.06319051	0.014386773	0.0724589	0.07001587	-0.13188276	0.0459101
sam-350	-0.045021098	0.0280643	-0.028775882	0.07166332	-0.03980483	0.1631886	-0.013517767
sam-131	-0.059702612	0.021485282	0.0097642355	0.07353207	0.0232473	0.11958552	-0.033068657
JN-MF2-15545	-0.051674396	0.06373894	0.04658138	0.07647891	0.07303227	-0.1344879	0.046115793
sam-864	0.07863795	0.061271634	0.056230098	0.07548419	0.07381527	-0.02096762	0.045406424
JN-TMF2-SD0174	0.072542176	0.059822056	0.046160243	0.07120835	-0.057736095	0.18498474	0.04422034
sam-804	0.07585416	0.051700342	0.053745575	0.07293785	0.064937994	-0.12937775	0.04425623
JN-MF7-SX0219	-0.041959558	0.06062121	-0.04729659	0.01651266	-0.051686443	0.17825149	0.013823195
JN-MF3-S40085	0.078105606	0.064118065	-0.04091852	0.0717616	0.06292584	-0.13323839	0.044682596
JN-MF3-SX0062	-0.039042085	0.055842504	-0.043492757	0.06782987	0.029759172	-0.12614456	0.000716656
JN-MF7-SX0134	-0.04348777	-0.038513172	-0.04160225	0.070771985	-0.056344632	-0.023331918	0.031280696
JN-MF2-SD0049	-0.045540616	0.06153312	0.048679512	0.07137858	0.06756568	0.1418363	0.045066882
sam-462	0.033701293	0.053961184	-0.019104103	0.07172753	-0.062206328	0.17673212	0.031988326
JN-MF2-15234	-0.05597852	0.059501603	0.04330369	0.07098031	-0.047499396	-0.12536892	0.0469874
JN-TMF13-SX0606	-0.0031202799	0.061437156	-0.023377877	-0.07751708	0.07045467	0.15087415	0.04265377
JN-MF7-SD0134	-0.05676424	0.06038954	0.05188483	0.07192666	0.05827144	-0.12798	0.036764797
JN-MF3-S40073	0.07307596	-0.080412336	-0.04438481	0.06926387	0.039011933	0.16748236	-0.0508938
JN-MF2-15399	-0.05603103	-0.022488812	-0.02470402	0.0715947	-0.04322722	-0.02421716	0.036841214
sam-555	0.024017923	0.038165215	-0.0419711	0.072957695	-0.0598962	-0.023013169	0.043296207
sam-231	-0.058795445	0.05382038	0.04712703	0.07013283	-0.012885139	0.18674281	0.0060309586
JN-MF2-15237	0.040642004	0.06397931	0.010987424	0.07297663	-0.05883897	0.17787367	0.039973505
sam-366	0.06261871	0.061241552	-0.041233953	0.07118047	0.064535424	0.17871396	0.031974416
JN-MF2-SD0098	0.0712919	-0.013235472	0.002346204	-0.017155776	0.013778976	-0.12447686	0.042128287
JN-MF3-S40018	0.07210197	0.052385747	0.051269624	0.07081876	-0.057675105	-0.12423555	-0.03521755
sam-37	-0.026542613	0.027078414	0.04241756	0.07148391	-0.047386378	0.17684203	-0.05277398
sam-721	0.081978686	0.06338108	0.05486808	0.074439965	0.0745315	-0.12936227	0.04335534
sam-897	0.07325364	0.06374737	0.044834547	0.07329883	0.07210774	0.1835296	0.046143632
sam-285	0.05093892	0.002923259	-0.046559077	0.07154384	-0.038950857	0.059046805	0.03306615
sam-250	-0.06359802	-0.017704103	-0.022545999	0.07086773	0.0140388	0.17881021	0.045480143
JN-MF2-20199	0.07643009	0.05818039	0.052768987	0.07111653	0.0719666	-0.1267155	0.0443732
sam-756	-0.047405012	0.065241486	0.048417516	-0.017385349	0.06445214	0.184585	0.044777133
JN-MF7-SD0108	-0.06476759	0.036324784	0.034968577	0.075273566	-0.058769077	-0.13191909	0.041528184
JN-MF2-15464	0.029213993	0.019641904	0.0077976063	0.07480883	0.05252461	0.18447241	0.044443395
sam-347	0.068434946	-0.013598931	0.02437241	0.07030057	-0.060822755	0.11591548	0.012886704
sam-622	-0.063179	0.03702242	-0.04531796	0.015192978	-0.057918552	0.05517287	-0.019105487
sam-92	-0.06809929	0.05957876	-0.04077726	0.07091997	-0.0008694811	0.13068603	0.017361796
sam-265	-0.0046592834	0.039326176	0.054919377	0.07579093	-0.014932598	0.12572569	0.045198675
sam-659	0.024540242	-0.013709576	0.03525755	0.07518316	-0.044340663	-0.023040246	0.03364236
JN-MF2-SD0016	0.05454425	0.060317174	0.04695818	0.06802562	-0.05935938	0.056365967	0.045368336
sam-203	-0.04325866	-0.010952985	-0.041885067	0.07099002	-0.037010945	0.17882255	0.007268521
sam-220	-0.042195383	-0.009925447	-0.027588727	0.04642018	0.052691363	0.1735806	0.044513516
JN-MF2-15203	-0.045637615	0.06228356	0.022899551	0.04658417	0.06736277	-0.022901943	0.017835025
JN-TMF2-SX0459	0.069727585	0.03999698	0.04773004	0.073181696	-0.050020047	0.18383093	0.045867056
sam-733	-0.053529397	-0.01919789	0.044101458	0.015282579	0.06382392	0.18351513	0.013570381
JN-TMF10-SX0649	-0.046805125	0.060537174	0.05442702	-0.108996585	0.074164584	0.19059744	0.041055046
sam-833	0.01685049	-0.038926776	-0.044357505	0.013687123	-0.057284635	0.1726414	0.0380365
JN-MF3-SX0064	-0.059008583	0.023693763	-0.045800455	0.07082268	-0.034092233	-0.12452232	-0.054078575
JN-TMF2-SX0499	-0.046917386	-0.016923692	-0.043412276	0.07311402	-0.04223643	-0.025565438	0.005812403
JN-MF7-SX0216	0.07506678	0.05781421	-0.014245757	0.0707094	0.070299685	-0.12414428	0.045275155
sam-498	0.0665978	0.054653443	0.04976495	0.07412795	0.05751812	0.1360976	0.045192078
sam-532	-0.004253447	-0.023119116	0.01691755	0.07128174	-0.056876075	0.174178	-0.047343858
sam-850	0.059246294	0.05158252	0.047341034	0.07170083	0.014309655	0.18927531	0.045010094
JN-TMF13-SX0303	0.010393584	-0.07976948	-0.011124261	-0.1022413	-0.055817068	0.17485724	0.019462548
sam-507	-0.057403438	-0.055479202	0.046688493	0.049992155	0.040262744	-0.023057451	0.0062385416
JN-MF2-24566	-0.06431844	-0.055982947	-0.044497054	0.044098206	0.03311448	0.13664208	0.018326461
sam-75	-0.048428405	-0.021805633	-0.03062813	0.04370222	-0.009097005	0.17953259	-0.009563308
sam-16	-0.063412756	0.0603894	0.016867373	-0.020269329	-0.047610953	0.17669289	0.030229984
sam-284	-0.025577206	0.054088205	0.03561984	0.07394777	0.012371967	0.17296435	0.03339422
JN-TMF10-SX0642	-0.045107026	-0.018454716	-0.024437979	-0.10602908	-0.0296533	-0.024254106	0.013919718
sam-52	0.044827007	0.021424009	-0.031774707	0.07193447	-0.056736946	0.17527218	0.045921605
JN-MF2-15344	-0.050430663	-0.066356204	0.046895154	0.07313865	0.066913135	-0.12863415	-0.05117248
JN-MF2-SD0053	0.06589456	0.0020714467	-0.044774413	0.068457074	-0.05976014	0.17357612	0.043770336
JN-MF2-15391	0.060234807	-0.012295999	0.012676495	0.07275325	-0.046810128	-0.12920137	0.04441413
sam-601	-0.042768102	0.05661473	-0.044849683	0.071720034	0.0097058555	0.17577936	0.042874306
sam-1039	-0.06600963	0.057394613	-0.043524418	0.0710314	-0.013949853	-0.12595485	0.044528794
JN-MF7-SX0175	0.07441734	0.059449244	0.05174229	0.07029669	-0.03080685	-0.1294908	0.034692854
JN-TMF13-SX0315	0.067902945	0.038986366	0.036773723	-0.10850404	-0.014697181	0.18158823	-0.050874036
JN-TMF13-SD0249	-0.016689675	0.05263218	-0.004531112	0.01676938	0.070617385	-0.023639796	-0.033734
sam-633	0.04972079	0.018425811	0.052044448	0.0714184	0.032132722	-0.1278946	-0.032758757
sam-215	0.07038909	0.065374486	-0.0106616365	0.07529634	0.070935436	-0.13018797	0.04583544
JN-MF3-SX0145	0.07458249	0.063635364	-0.047429886	0.072548375	0.06760608	-0.12719734	0.043956775
JN-TMF2-SD0185	0.011896639	0.06045916	-0.0018135717	0.049152285	0.06415248	0.18607168	0.019157067
sam-528	-0.01136286	-0.08077992	-0.04366826	0.07398617	-0.060580533	0.115534335	0.017268352
sam-406	-0.015964456	-0.011005536	0.02387047	-0.017532757	0.007988356	0.18006326	0.038497534
sam-93	-0.05857967	0.039873555	0.028579291	-0.061021496	-0.049075954	0.17833999	0.03690256
sam-146	0.019916836	-0.025969096	-0.037860814	0.07145064	-0.058294382	0.1653011	0.0060163406
sam-787	-0.047241442	-0.07028585	-0.02926503	0.07143136	-0.057560753	0.17110877	0.0069232923
sam-379	-0.04620755	0.027026044	0.044876713	0.07282161	-0.055381823	0.124879204	0.045518063
sam-103	-0.040907077	-0.026269011	0.023735914	0.07204445	0.065419585	0.18369204	-0.029995933
JN-TMF13-S40471	-0.06617054	0.05394207	-0.041705616	0.013185412	-0.057332776	0.16167913	0.04385187
sam-657	0.021984836	-0.053660672	0.020515855	0.06950193	-0.05568167	-0.1245586	0.0046391482
sam-76	-0.061593175	0.021572486	-0.041991197	0.07172732	-0.036466245	0.16122225	0.044115786
sam-793	-0.05670986	-0.03850223	0.047922518	0.047697112	0.0730546	0.1248522	0.045526832
sam-743	-0.03774457	0.04053492	0.044174682	0.07421686	0.040541675	0.18316045	0.03284974
sam-323	-0.044996496	0.0214791	0.050025262	0.07650078	0.022869602	0.12634404	0.047139585
JN-TMF10-SX0551	0.06818191	0.06286	-0.0245719	-0.10315705	0.058264714	0.17836104	0.014733424
JN-MF2-24586	0.039529365	0.002164323	-0.024683822	0.072206	0.0672893	-0.12987621	0.0078819385
JN-TMF13-SX0539	0.068599515	-0.07758798	-0.043236468	-0.10336173	-0.04359621	0.1762543	-0.008542778
JN-MF2-23062	-0.0044370717	-0.018890396	-0.042024005	0.06889818	0.06476346	0.05765705	0.0137302205
JN-TMF13-SX0546	-0.038000826	0.037431072	-0.040083848	-0.09986207	-0.05653857	0.17593	0.0057868874
sam-233	0.07047492	0.06511008	0.049874302	0.07175619	0.07179301	0.18345763	0.01301159
sam-62	-0.042264916	-0.063876644	-0.002658268	0.070045434	-0.04928357	0.1743749	0.044346735
JN-MF7-SD0111	0.07299372	0.05970222	0.034365408	0.07130841	-0.06062387	-0.12490835	0.04379147
JN-TMF13-SX0517	0.0427843	0.059158165	-0.0062653213	-0.10542941	0.0713178	0.06192932	0.04278267
sam-196	0.0726989	0.027250716	0.05230256	0.075763315	0.06426945	0.060899492	-0.0338399
sam-840	-0.043681033	-0.071953095	0.0044089896	0.07201323	-0.029400269	-0.12641604	-0.051398013
sam-572	-0.056454755	0.026505785	0.05143124	0.07427604	0.054976173	0.12577172	0.044565853
JN-MF2-24053	0.05978705	0.06413448	0.055148408	0.074772194	0.069317	-0.13388847	0.045790855
JN-MF3-SX0119	-0.058067124	0.002688943	-0.040604107	0.06921708	0.069569916	-0.1206054	-0.035116974
