SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
G440104415	0.08843423	0.056813512	0.060536575	-0.03793049	0.07629871	0.05946899	0.036379255
G441303001	0.08354128	0.0041841087	0.056529533	-0.036508627	0.07613932	0.1382684	0.037833985
G445224227	-0.05021149	0.029162727	0.046541087	-0.015503397	-0.05982314	-0.017897967	0.020110251
G441284424	0.091151625	0.051017717	-0.0003149499	-0.10760535	-0.057860408	-0.11043118	0.039930034
G441303613	-0.055254344	0.040364288	-0.04198012	0.07263543	-0.056179598	-0.11144932	0.03928758
G440205536	0.07047295	-0.022848547	-0.020544007	0.0730519	-0.060984325	-0.11184913	-0.0414907
G440305156	-0.046614178	0.05761089	0.06182393	-0.105369024	0.07654731	0.19101632	0.039964527
G440104384	-0.059405513	-0.014562544	-0.0387421	-0.09685206	-0.050866287	-0.110335074	-0.05008253
G441284010	0.07559066	-0.06628172	-0.0389393	-0.102873616	0.012041564	-0.114718944	0.029254446
G441802624	-0.045086104	-0.06612106	-0.04849389	0.05161218	0.07474501	0.14376386	0.028793342
G441802514	0.060833644	0.0028685317	0.040932644	-0.013254501	0.028893312	-0.10963229	-0.0044843787
G445302141	-0.0690924	0.05512135	0.06115162	-0.10400335	-0.027204117	-0.115667336	-0.0155363185
G441303501	-0.059437983	-0.049401786	-0.039695725	-0.077853896	-0.02945106	-0.106644794	-0.044115596
G440981108	0.028818969	-0.06747078	-0.044829912	-0.08984269	0.073857486	0.1782208	-0.0012283385
G440104123	-0.07004328	-0.055986453	0.0575833	-0.099424385	-0.05289075	0.17990874	-0.027332485
G441802124	-0.067069784	0.053449817	0.023235826	0.022800213	0.07262299	-0.11535929	0.033138145
G441424224	0.0119459815	-0.06384886	-0.029134786	-0.10351035	-0.055001684	-0.1036869	0.020248165
G441284289	-0.04986555	0.04580091	-0.03691897	-0.04772163	-0.056566026	-0.10100453	-0.04720383
G440282594	0.08554446	0.006708301	-0.04020733	0.02020539	-0.055417396	-0.105437726	-0.04827856
G441284216	0.042751007	0.05381047	0.049701042	0.048037097	-0.06013557	-0.11552653	-0.024113601
G440883471	0.09191894	0.053716496	0.059733544	0.050030634	-0.039706104	-0.117599465	0.04060164
G440883021	-0.02325608	0.015122686	-0.04341893	-0.012527588	-0.055557176	-0.020976175	-0.047443636
G440981462	0.088650435	0.05585018	-0.045582555	0.04915684	0.07902979	-0.12004355	0.041900072
G441502102	-0.070562564	0.017002346	-0.04114596	0.019975038	-0.05678588	-0.11247903	0.012740631
G440282295	-0.04408	-0.060784783	-0.038291007	-0.015953448	-0.04562732	-0.10389966	-0.030157184
G440104501	-0.04828832	0.053298116	-0.04108066	-0.10559704	-0.049587116	-0.113747016	-0.0086775385
G440981198	-0.046262942	-0.07340165	0.05526806	-0.112043135	0.07156117	-0.1160774	0.032903668
G440606322	-0.015710326	-0.012472794	0.005815217	-0.087660715	-0.045066576	-0.11403005	0.0077648475
G440981361	-0.024411127	-0.008966553	-0.041841418	0.0664562	-0.057569236	-0.017351046	-0.04731113
G440205598	-0.07092902	-0.010252675	-0.03631058	-0.09836313	-0.05303664	-0.10566841	-0.045699432
G441802113	-0.04175901	-0.0562473	-0.03664234	-0.015002015	-0.01519869	-0.023591535	-0.02372191
G440883568	-0.013218581	0.03352556	-0.039847538	-0.09999139	-0.026568959	0.16534321	-0.04645428
G441802196	-0.07705519	-0.064705715	-0.044178966	0.050595988	-0.03522121	-0.111403175	-0.036916956
G440205031	0.026475962	-0.065892726	-0.01667476	-0.09130264	0.076787904	-0.020283364	-0.029476462
G441303093	-0.041770075	0.004792596	0.054835726	-0.053852893	0.04109511	-0.109843835	-0.043113843
G441303521	0.017048428	-0.067303434	-0.03499849	0.053817794	0.067400426	-0.10953801	-0.031082394
G441424542	-0.041623425	-0.05523556	-0.0416215	0.07034119	0.054686405	-0.10394174	-0.04445029
G440981448	-0.040069807	-0.049873333	-0.0370014	-0.0785196	-0.051930502	-0.10560509	-0.042641245
G445224003	-0.05418671	-0.06771678	0.045825988	-0.103194326	0.07187483	0.18713872	-0.043167926
G445302427	-0.04683443	-0.061437964	-0.008490635	0.051122997	0.059784163	-0.1054914	0.019373406
G440305087	-0.046189584	-0.048030917	0.045729205	-0.10014878	0.06472589	0.16002384	-0.042279392
G440305531	-0.042869706	-0.0075146877	0.049442243	0.07388244	-0.019257247	-0.11673153	0.019772446
G440883207	0.07594561	-0.022503475	0.056301482	-0.078119025	0.07376905	-0.12060412	0.037744485
G441303567	-0.049972262	0.052197594	0.057726532	-0.1023037	0.074448265	-0.11250692	-0.04205853
G440981023	0.08159808	-0.06786023	0.048859693	-0.104484655	0.07553674	0.18343517	-0.037993055
G441284232	-0.05428003	0.04654626	-0.039610736	-0.074268	-0.039296463	-0.11231553	-0.043667454
G440883068	-0.036621694	-0.05542199	0.04634922	-0.11015715	0.04013712	-0.11334005	0.03744511
G440606129	0.08827309	0.05499144	-0.015242385	-0.10733299	0.06636798	-0.112615615	-0.042195734
G441284100	0.08342412	-0.06683258	0.058148097	0.051736627	0.07508619	-0.120573714	0.015830338
G440883445	0.08480747	-0.01719683	0.0542656	0.0694843	-0.059640206	0.1313579	-0.012283609
G440305479	-0.020897523	-0.028065586	-0.039010674	0.019959332	-0.054840226	-0.019027986	-0.04600585
G440282473	-0.049299713	0.050164003	-0.012307162	-0.104398295	0.026665047	0.18172589	0.042688232
G441424214	-0.041994475	-0.05433089	-0.04204834	-0.102662265	0.07418797	-0.10813148	0.019079065
G445302610	0.030504026	0.05981054	0.058972772	0.047082603	-0.04103597	0.1321659	0.042700287
G440282101	-0.039849076	-0.040791832	-0.03877003	0.06945021	-0.0562769	-0.102501824	-0.025395468
G440205428	-0.044270147	0.05319402	-0.041479573	-0.09840682	-0.04260095	0.17861089	-0.03289492
G440606335	0.08921541	0.060740065	0.049083374	-0.09984365	0.034360945	-0.023101011	0.04084572
G440883520	0.0839433	-0.016570352	0.056204706	-0.10500721	0.07361494	-0.020697432	0.009593434
G440883469	-0.03138947	0.048702933	-0.0044037085	-0.073114716	-0.04146861	-0.10859761	-0.031409584
G441303610	-0.046092242	0.0061352006	-0.045206964	0.070060425	-0.05887184	0.13177273	-0.04828711
G441284637	-0.06763958	-0.059834342	0.062098533	0.016965464	0.062421452	-0.12110383	0.035063177
G440883020	-0.07135437	-0.0676775	0.05053581	-0.1066065	0.024518704	-0.11360906	-0.04032259
G441424152	0.04446905	-0.06894764	-0.042079415	-0.102014504	0.07303997	-0.11538017	0.01726829
G440104233	-0.05214877	0.03230927	0.047709506	-0.110779	0.0139041515	-0.017782103	-0.013520763
G440981273	0.011565986	0.013630607	-0.04519461	0.06843474	-0.054014813	-0.10716428	-0.04766645
G440104514	-0.023151007	-0.071843125	-0.042599253	-0.10944593	-0.05720329	-0.020720435	-0.041633077
G440606316	0.017790133	0.054421313	-0.041755475	0.07053273	-0.055796668	-0.107792	0.018826703
G445224025	0.0870358	0.019013988	-0.046933018	0.07379192	-3.1684165e-05	-0.020924518	-0.048668087
G440282152	-0.019512502	-0.055006765	-0.038149744	-0.0927948	0.06141511	0.18002993	0.00947811
G445224028	-0.06526601	0.05164365	-0.043426048	0.049471363	-0.05969968	0.18079653	-0.05204281
G440606635	-0.071412176	-0.069150425	-0.04675143	0.07299691	0.072816364	-0.11438833	-0.023216818
G440305374	-0.06781452	-0.015427935	-0.0372405	-0.10314121	-0.056085058	-0.11215245	0.003261186
G440981431	0.094520494	0.05782391	0.05964702	0.07384471	-0.040189203	-0.11731313	0.03842718
G441284024	0.082190596	0.014276458	0.05775836	-0.03652097	0.07468069	0.05375684	0.040387273
G445302005	-0.011483049	0.005090601	-0.037799016	-0.09776422	-0.054446254	-0.019520884	-0.04929508
G441802650	-0.041525975	0.05086407	-0.039670877	-0.10019362	-0.022102904	-0.10614059	0.04284775
G440104597	-0.018517107	-0.047388017	-0.027366992	-0.087569945	0.014141319	-0.11212311	-0.021599796
G445224103	-0.024285533	-0.005685125	-0.036503576	-0.06809785	-0.051217668	-0.10351417	-0.043993343
G445302261	-0.042468708	-0.004325045	-0.036536377	-0.10375183	-0.054842263	-0.10737485	-0.046629597
G440104232	-0.012819916	-0.061827842	-0.041717228	-0.09443927	-0.04184651	0.17744133	-0.04574665
G440981366	0.08796492	0.014199795	-0.046048615	-0.09272811	-0.05817605	-0.11319308	0.021261193
G445302068	-0.07221396	-0.044722494	0.012412919	0.06942486	-0.054910984	-0.10890106	0.03963176
G440205466	-0.021274855	-0.072065495	0.011747924	-0.11099624	0.07397594	-0.018745981	-0.041202452
G441424184	-0.07197444	-0.027751504	-0.039863408	-0.012906093	-0.045872502	0.05153379	-0.046490975
G441303358	0.084507406	0.05417132	0.057020336	0.021029608	0.07428839	0.18161944	-0.04350826
G440282013	0.088753745	-0.069681674	0.051235735	-0.013778953	0.07637638	-0.11241737	0.03744035
G445302254	0.09021991	-0.07020656	0.061821718	-0.08070217	0.07581201	-0.019680412	0.009628964
G445224426	-0.064524546	-0.055953436	-0.009446532	0.048345905	-0.04393903	-0.10584912	-0.045437228
G440883221	0.07030586	-0.057653494	-0.036788892	-0.061584704	-0.054860998	-0.02240741	-0.032418627
G440282201	0.087074295	0.050993346	-0.040545937	0.02106853	-0.058372065	-0.10767642	0.035534367
G440883033	-0.05279571	-0.01830847	-0.051660262	0.01624229	-0.054965165	-0.11511438	-0.044184566
G441303016	-0.070965	-0.06769848	-0.042854674	0.02024374	0.07261071	-0.11006518	-0.013481447
G445224014	-0.042419113	-0.015701039	-0.038349446	0.052771926	0.02170878	-0.10905097	-0.011342945
G440104343	-0.07362023	-0.07148654	0.052573275	0.052031677	-0.048856217	-0.11099081	0.0005435315
G441303099	-0.047600802	-0.06719902	-0.037519198	-0.052293003	-0.059022147	0.16099916	-0.04389328
G440981314	0.043291554	0.051504184	0.060567893	-0.10532718	-0.03518339	-0.11556379	0.02895975
G445302268	-0.037371125	-0.06132115	-0.038324136	-0.10065108	-0.052306864	-0.101619355	-0.048653055
G441424517	0.08684662	0.047442887	-0.026215365	-0.0753647	-0.060156386	-0.107364066	-0.02845041
G441802039	0.004957649	-0.072116725	0.056561045	0.07410271	-0.044989295	-0.111806184	0.037984524
G445224599	-0.04202972	-0.017399264	-0.03980213	0.016704436	0.05923355	-0.10914834	0.013397364
G440205548	0.0022880337	0.05533821	0.05162161	0.069958046	-0.055249266	-0.116844796	0.035948496
G440305247	-0.048510104	0.051203556	-0.048058715	0.07167111	-0.043441918	-0.11068959	-0.047270674
G441303451	-0.04477535	-0.06583933	-0.009161922	-0.106157884	-0.050223168	-0.109161176	-0.016880065
G440883025	0.08781517	-0.00041417894	0.05833555	0.050536804	0.07491421	-0.1221471	0.038857844
G440883070	0.037129525	-0.009220661	-0.038935896	0.017774813	-0.05691413	-0.10571075	-0.046624076
G440205573	-0.02492504	-0.05551587	-0.041168187	0.069039874	-0.054538943	-0.10800961	0.01907722
G441424414	0.08347151	0.04898267	-0.04438267	0.07218473	-0.0585521	0.12088906	-0.010869243
G440883028	0.088570885	0.053491477	-0.043111775	0.01858394	-0.05030751	-0.11713366	-0.01340183
G440883465	-0.05379611	0.055590976	-0.018528655	-0.07016269	0.02436973	-0.11497297	0.038860112
G441303386	0.048161432	-0.0658704	0.05448004	0.07276382	0.0134526	-0.014238972	0.03228166
G440883423	-0.048286885	0.047639385	-0.043455217	0.067649834	-0.055490576	0.052755497	-0.047558922
G445224042	0.053763438	0.042819824	-0.027413141	-0.037273377	0.07340259	0.1867452	0.042628266
G440606419	0.07634699	0.056470875	-0.013960823	-0.07885288	-0.038531635	-0.11611988	-0.014907054
G441424129	-0.044911668	0.049921203	0.060270537	-0.105729155	0.07325059	0.1806462	-0.042381424
G440981110	0.08016878	0.05498691	-0.014918635	-0.07074728	0.069553256	-0.029327866	0.04159903
G441284092	0.08038253	-0.019022178	-0.04122111	-0.10204812	0.0018912018	0.14183544	0.04029845
G445302296	-0.046019927	0.04969779	-0.024231534	-0.10575948	0.06849961	0.11681951	-0.034397606
G440104198	-0.05620156	0.053986695	0.061633103	-0.10338618	0.07552113	0.19102962	-0.031188184
G445224160	0.08702696	0.01704337	-0.03811092	0.070353076	-0.05490124	-0.10718342	0.036199257
G441802588	0.06914545	-0.022863952	-0.04710761	-0.039932262	-0.03506988	-0.112913914	0.013840657
G440104037	0.08874861	0.057100017	0.057185397	-0.10736343	0.07213832	-0.11459166	-0.023263235
G441424446	0.01465485	-0.040496394	-0.039899804	-0.095481515	-0.044561155	0.124350846	-0.047155865
G441284655	-0.067558125	-0.053527784	0.048558887	-0.10414968	0.07398882	-0.11810253	-0.002153897
G440883320	-0.067874946	-0.06270518	-0.04128783	0.05286986	-0.04873955	-0.10137708	-0.03924607
G440981530	0.09133238	0.06114791	0.010860629	0.074235246	0.019064264	0.061689332	0.0028370335
G440606421	0.060187325	0.018018601	-0.038405087	-0.08917962	-0.05462593	-0.105559275	-0.045798514
G440305517	0.08722912	0.05399505	-0.0031409168	0.04861761	0.06868498	-0.0128642935	0.040330086
G440205482	0.09492716	0.054714628	0.047777005	0.051749054	-0.042344026	-0.11379183	0.038553648
G440981309	-0.048288304	-0.0066592726	-0.045627143	0.071130835	-0.057642486	-0.106687136	-0.011451777
G440305237	-0.049420293	-0.013871918	-0.04071346	0.071364485	-0.032274835	-0.10884606	-0.013193255
G440205072	-0.023469217	0.02841101	-0.047603063	0.04868202	-0.056943726	-0.11958682	-0.016961092
G445302587	-0.058487397	0.049410965	-0.03803085	-0.07581247	-0.05329161	0.16527312	-0.05417695
G440606546	0.048910018	-0.058781188	-0.040510874	0.04940902	-0.05701317	-0.10101442	-0.04587719
G445224554	0.08442147	0.04172164	0.019861497	-0.03892251	0.01959232	-0.025632797	-0.04713859
G440883338	-0.002875468	-0.06562271	0.047693238	-0.104705885	0.07432787	-0.112011395	-0.01172994
G440305178	-0.04214353	-0.024431964	-0.036777362	-0.09959202	-0.051374257	-0.10551784	-0.03489702
G441502164	-0.019067604	-0.01754201	-0.004623689	-0.10725907	0.071715966	-0.11952197	0.035217267
G441502083	-0.046945687	-0.05938961	-0.035204727	0.07126169	-0.05564432	-0.1017199	-0.043771733
G440205497	0.07406208	0.05544021	-0.0331507	0.07575296	-0.015712526	-0.111670546	0.041692156
G441802234	-0.06454632	-0.062245723	-0.03849511	-0.066826545	-0.056423344	-0.10880413	-0.008428587
G440606509	-0.06663761	-0.024734933	-0.043990962	-0.0347671	-0.055798363	-0.10213202	-0.04438753
G441303587	0.061239745	0.052661788	-0.04465151	-0.037493177	-0.01633919	-0.0151748415	-0.024314314
G440104611	-0.02326641	0.056650564	0.06374824	-0.06880228	0.07499527	-0.11594019	0.014704477
G440205123	-0.059400525	0.050606854	-0.044651028	0.07032977	-0.061038464	-0.11799695	-0.04210457
G440883477	-0.053044967	-0.059598763	0.046168227	0.07419338	0.046097048	-0.017387388	0.0036105197
G441303005	-0.05297255	-0.060680754	-0.03846534	-0.09108918	0.022839868	-0.10526164	-0.043563563
G441303594	-0.0705759	0.03459692	0.04309592	-0.097173356	-0.04385432	-0.10786237	-0.042455312
G440305568	0.007933477	-0.010647807	-0.037165463	0.048691604	-0.05364974	-0.10240258	-0.043985505
G441502161	0.08184644	0.044037685	-0.041918542	0.0508781	-0.058574077	-0.10687929	-0.012961201
G445302032	0.09119026	-0.051786296	0.025004305	-0.035922773	-0.057057146	-0.01847468	-0.03245181
G440883244	-0.06369316	-0.06352905	-0.046554346	-0.09113857	-0.057909522	0.11370912	-0.025241332
G440883634	0.08845042	0.031111458	0.019593045	-0.014241201	-0.041189097	-0.119905725	0.03445792
G441502054	-0.04075623	0.0435727	-0.039064325	0.071118355	-0.039708316	-0.10513505	-0.04396858
G440305322	-0.04350863	-0.06044443	-0.03193967	-0.080363184	-0.041394133	-0.10422429	-0.03954579
G440104201	-0.045473382	-0.06791792	0.05959727	-0.105566	0.071573935	-0.02118567	-0.009676423
G441424440	-0.040445793	-0.060672663	-0.036882967	-0.10240228	0.031522978	0.048709027	-0.045354243
G440104516	0.08584719	-0.045294307	0.018355815	-0.103431985	-0.03953617	-0.10743999	-0.040758252
G440606556	-0.049910177	-0.03480603	0.018150162	0.07225391	0.002625157	-0.106597304	0.03669326
G445302283	-0.024934877	-0.069646046	0.04999318	-0.08589498	0.034765616	-0.11439907	0.040933784
G440282089	0.03499431	-0.055933524	-0.04133592	0.07091607	-0.039892554	-0.103345856	0.029167235
G445302016	-0.021694751	-0.063905634	-0.040237695	-0.08863585	0.06390909	-0.10454665	-0.0413404
G440104485	-0.047418736	0.05254172	-0.045669094	-0.10414724	0.05088169	0.16528091	-0.044210352
G445302138	-0.06400995	-0.057327766	-0.038395576	-0.03880659	-0.0591005	0.111961015	-0.046394344
G441284226	-0.018776951	-0.019161036	-0.044488214	0.07242525	-0.033606987	0.055426426	0.038037833
G441802423	0.011134654	0.0448999	-0.041133575	0.017834568	-0.049141552	-0.10772317	-0.048548296
G440282534	0.010831138	-0.010082826	0.047857005	-0.107145526	0.05987185	-0.10903622	0.002824417
G440883248	-0.06569131	-0.06484168	0.04589551	0.05089241	0.065685846	0.1765053	-0.044805568
G441424404	0.07688126	0.047194354	-0.044115253	-0.10410467	0.058440227	0.12200571	-0.013360066
G440282260	-0.07169922	-0.06716638	0.021089923	-0.11094282	-0.04590303	-0.11007818	-0.044748664
G440981165	0.08240991	0.018768743	0.04834061	-0.012091429	0.076523185	0.16554412	0.03214388
G440282377	0.04104983	0.0035347699	0.061708607	-0.10607006	0.0738061	-0.12151552	0.018145457
G440205090	-0.0468878	0.051072087	-0.047397032	0.051349286	0.073236145	-0.11350988	-0.04856779
G441303557	-0.06457945	-0.06994954	-0.029474584	-0.09480523	-0.0557184	-0.1098213	-0.029329794
G440104288	0.09045351	0.05619833	-0.01464007	-0.11136521	0.05891829	-0.11387772	0.013251402
G440981326	0.02603056	0.05218674	0.057826933	-0.103190474	-0.0005852028	0.11961699	-0.011235161
G445302550	0.030095076	-0.04860105	-0.013853191	-0.014163053	-0.054398693	-0.1062238	-0.025304426
G440981438	-0.046082027	-0.025683662	0.045403946	0.0524586	0.07145581	0.17736715	0.018635444
G441303246	-0.002027382	-0.058676843	-0.043424066	0.01925879	-0.057807177	-0.11096345	-0.00776745
G440981121	-0.06663542	-0.05487576	-0.042744376	-0.053431146	0.07334415	-0.113869645	0.0030007728
G440981384	-0.039233357	-0.061497226	-0.036207106	0.07010336	-0.052323673	-0.10195895	-0.010891592
G445224166	0.09171638	0.057535604	0.06092178	-0.10775421	-0.04386668	-0.11935779	0.03206188
G440981468	-0.057053525	-0.05928833	-0.040627416	-0.015977053	0.004697977	-0.107504494	-0.046208896
G445224552	0.08721872	-0.058677614	-0.037891332	0.07020484	-0.053553313	-0.017640535	-0.04012122
G445224569	0.09011089	0.041884467	-0.03862459	-0.014209279	-0.055384457	-0.10809581	-0.04599251
G440282265	-0.048572507	-0.068115264	-0.0076855845	0.050410252	-0.0483678	-0.11349573	-0.014208689
G445224298	-0.050162673	-0.049732834	-0.043958254	-0.09858989	-0.040274043	-0.10463702	-0.042600904
G441802641	0.08535695	-0.069189034	-0.052177627	0.06790444	-0.025062652	-0.12380324	0.0062535265
G440606359	0.08851741	-0.07008315	-0.036617722	0.073965795	0.006010675	-0.12730004	0.039624576
G441284279	-0.05554782	0.047856357	-0.046048757	0.06767789	-0.047639072	-0.10895513	-0.045358304
G441502425	-0.04143599	-0.066125676	-0.046833977	0.07038368	-0.038666565	-0.11052211	-0.021802675
G440606374	0.06045857	0.052617036	0.051536724	0.06919949	-0.047967914	-0.115294516	-0.048850913
G445302139	-0.043669343	-0.06610975	0.053662807	-0.10247153	0.07531058	-0.11119947	-0.012520584
G441424303	0.08387392	-0.059368037	-0.04220793	0.05061982	-0.051425632	-0.10284423	-0.046284854
G441303417	0.030980362	0.04632803	-0.014397227	-0.09907627	-0.056503635	-0.020703167	-0.02571616
G445302163	-0.026897226	-0.009407357	-0.022613868	-0.10125794	-0.017687354	-0.11191195	0.04282789
G445224488	0.090072975	0.05529578	0.060924064	0.07448587	0.07718022	-0.11312675	0.03746029
G440606536	-0.044400908	-0.06764349	0.05784937	-0.10578922	0.033955194	-0.110508576	0.040251423
G440883431	0.0891105	0.053780623	-0.0471217	0.051173948	0.0005434307	-0.1106311	0.032479286
G441284604	0.030633986	0.052431803	0.02773556	-0.103515014	-0.04790594	-0.11198864	0.03208907
G440606610	-0.0406657	-0.063107915	-0.042973112	-0.0797913	-0.05106028	-0.10423124	-0.04273271
G441502466	-0.061859004	-0.066688426	-0.047073796	-0.09397512	0.042388972	0.16182962	-0.03376028
G440883569	-0.03199937	-0.0692535	-0.04215918	0.072159566	0.0048716553	0.16953787	0.0384909
G440981515	0.09051768	0.0582314	0.016017169	-0.10601249	0.00061095896	-0.11659561	0.039375346
G440883123	-0.04863688	-0.006932086	-0.040227238	-0.102926865	-0.0021987401	-0.11113896	0.00957079
G441802432	0.09255926	-0.064787894	-0.039441172	-0.10830938	0.05690136	0.11727948	0.013679484
